input,prediction,label
가족 친구 연인과 함께 여행페스타를 찾은 방문객들은 맛리단길 캠핑비어존 여행플리마켓 공항패션 런웨이 등 각 코너를 둘러보며 즐거운 한때를 보냈다, Visitors who visited the travel Festa with their families friends and lovers had a good time touring each corner including the Sikridangil Camping Beer Zone Travel Place Airport Fashion and Run,Visitors to the travel festa with their family friends and lovers spent a pleasant time touring each corner including the Marridan Road Camping Bearer Zone Travel Flea Market and Airport Fashion Runway
금융교육의 강제대상인 금융투자상품의 범위를 어느정도로 할 것인지는 중요한 이슈가 될 수 있다, The extent to which financial investment products which are compulsory subject to financial education can be an important issue to the extent,It can be an important issue to what extent the scope of financial investment products which are compulsory targets for financial education should be
대마 흡입 혐의를 받고 국외에 체류하던 고 정주영 현대그룹 명예회장의 손자가 21일 인천국제공항에서 경찰에 체포됐다, The grandson of the late Hyundai Group honorary chairman Chung Juyoung who was staying abroad on charges of inhaling cannabispoongei j,The grandson of the last Chung Juyung the founder of Hyundai Groups who had been staying overseas since the suspicion of using marijuana was arrested at Incheon International Airport on 21th
그는 협동조합 등 지역민 주도의 사업을 육성하고 이를 지역의 공유자산화해 혜택이 지역주민에게 돌아갈 수 있는 지역경제와 산업 생태계를 조성할 필요가 있다고 제안했다, He suggested that it is necessary to foster local residentsled projects such as cooperatives and create a regional economy and industrial ecosystem where benefits can be returned to local residents Yonggikaegi Jam,He suggested It is necessary to foster localled projects such as cooperatives etc and to create local economies and industrial ecosystems where benefits can be returned to local residents by making it a sharing property of the community
당신은 아무 것도 먹지 않고 있습니다, You are not eating anything you gu,You are not eating anything
소속사가 입장을 낸 이후 강다니엘은 같은 날 밤 팬카페에 글을 올려 LM엔터테인먼트와 분쟁 중에 있다고 직접 언급했다, After the agencys position Kang Daniel posted a fan cafe on the same night and mentioned that they are in dispute with LM Entertainment Choekb,After the agency made its position Kang Daniel posted a message on the fan cafe the same night directly noting that he was in dispute with LM Entertainment
가정에 등장하여 가장 오랜 세월동안 명맥을 유지하고 있는 유일한 음악장르도 자장가다, The only music genre that has been in existence for the longest time is also lullaby gun horse e,The only music genre that has appeared in the family and has been maintained for the longest time is also a lullaby
점광원은 구상 파면의 표면 곡률이 방사형 구체의 반경에 반비례하게 변하는 구상 파면을 생성한다, The point light source creates a spherical wave surface whose surface curvature of the spherical wave is inversely proportional to the,The point light source generates a spherical wavefront in which the surface curvature of the spherical wavefront changes in inverse proportion to the radius of the radial sphere
나아가 1977년부터 방영된 전설의 고향에서는 귀신들이 크고 위력적인 대상으로 그려진다, Furthermore in the legendary hometown which aired since 1977 ghosts are depicted as large and powerful objects,Furthermore in The Legendary Home which aired in 1977 ghosts are depicted as large and powerful objects
김문수 경기도지사가 최근 과도한 업무로 어려움을 겪고 있는 사회복지공무원을 격려하고 현장의 목소리를 듣기 위해 15일 부천과 평택 등 도내 15개 시군 소속 15명의 사회복지공무원들을 도지사 공관으로 초청 오찬간담회를 가졌다, Gyeonggi Province Governor Kim Moonsoo invited 15 social welfare officials from 15 cities and counties in the province including Bucheon and Pyeongtaek to the provincial governors official residence on the 15th to encourage social welfare officials who have been suffering from excessive work and listen to the voices of the field and held a lunch,Gyeonggi Province Governor Kim Moonsoo held a luncheon meeting on the 15th with 15 social welfare officials from 15 cities and counties in the province including Bucheon and Pyeongtaek to encourage social welfare officials who have been suffering from excessive work and to listen to their voices
궁금해서 중앙회에 물어보니 예정에 없던 긴급회의 자체가 문체부의 독려로 이뤄진 것이라고 했다, When I asked the National Assembly I was curious about the emergency meeting itself was made by the encouragement of the Ministry of,When asked to the Association as a matter of interest it said that the unexpected emergency meeting itself was encouraged by the Ministry of Culture Sports and Tourism
또한 흥미로운사실은 수혜 대상에 어떤 집단을 포함시키냐도 조사결과의 차이를 가져오는 중요한 요인이되었다, Also interesting facts were also important factors that bring about differences in the results of the investigation including the assertion horse eag,In addition an interesting fact was that which ever group that was included as a beneficiary was an important factor that caused the difference in the survey results
